Simulation,Halo_ID,Inferred B/A,B/A Mean,B/A Std,Inferred C/A,C/A Mean,C/A Std,Inferred σB,σB Mean,σB Std,Inferred σC,σC Mean,σC Std
r568.romulus25.3072g1HsbBH,1,0.8504748446230833,0.8235694289378327,0.04972455490563389,0.20036147553018527,0.2239995238466351,0.04384671108330179,0.008338582599906637,0.07071994952230033,0.1333668225005577,0.027025473606753427,0.09027459181797752,0.15259699287301562
r569.romulus25.3072g1HsbBH,1,0.6643967193447098,0.6682417828033185,0.014873978745904024,0.1756117940137242,0.20186833209985897,0.052267869988028355,0.09454032105689468,0.1405188716175819,0.10951788283918125,0.04386966163144145,0.09948572809297215,0.12871952209874177
r571.romulus25.3072g1HsbBH,1,0.800714300207873,0.7747055044244701,0.05009586101371941,0.13579466940250545,0.17550104487082524,0.05781987426942596,0.037300538012455836,0.11136779358967569,0.13597939013827653,0.02491240071579998,0.12011900024017345,0.1683999398789075
r597.romulus25.3072g1HsbBH,1,0.84708360446853,0.8054151008360597,0.06659194868762205,0.15043015352514866,0.18981326972545423,0.059928895792440554,0.0018109568613546446,0.08356989350139474,0.14742019669495016,0.01745722780401823,0.09981604880632826,0.15138611434597143
r613.romulus25.3072g1HsbBH,1,0.7501568647726036,0.7331350145785891,0.040008508153908044,0.13561419081289022,0.1835118170594235,0.0667986524775624,0.1317164747157823,0.1868791623985901,0.1196156095958126,0.005406673069525295,0.1088402788509931,0.16022526979528842
r614.romulus25.3072g1HsbBH,1,0.7701006345987274,0.7456697501430569,0.04107951631551166,0.14129745045361292,0.17968498605546582,0.06155493386121642,0.149977959910365,0.18320951583504547,0.10379788229235587,0.007887675526105909,0.11671933339612064,0.1639973725353939
r615.romulus25.3072g1HsbBH,1,0.5987237079888847,0.6113273774062967,0.030827501160064105,0.29566255009409986,0.3161980449246836,0.047239496458484215,0.051017868558706436,0.09576626423470716,0.1220738491086466,0.03128374697428415,0.08802939552859906,0.13330058840847664
r618.romulus25.3072g1HsbBH,1,0.36794109121833923,0.4168379160731089,0.08991791406885166,0.31296686353142233,0.3128885058859704,0.01775158425385449,0.009378173624165237,0.06187513759832904,0.12368599348372283,0.003759335216719174,0.04943223591541416,0.11548555813905483
r634.romulus25.3072g1HsbBH,1,0.6581940919504626,0.6654555330484846,0.023925277257767323,0.1525531226885327,0.18550737168503137,0.06035258676824654,0.10692509935579197,0.16520784898114788,0.1192049640229168,0.017388945135893195,0.06664178531682614,0.12055026884193473
r642.romulus25.3072g1HsbBH,1,0.7570673314858034,0.7397762688349858,0.03985889209183436,0.1351041727681911,0.16486183858168396,0.052846426879905505,0.019748272082612546,0.09673555634752973,0.14105508206990405,0.01978337945743107,0.08708663736338179,0.13020672353861254
r656.romulus25.3072g1HsbBH,1,0.859381357867716,0.8261915704911759,0.0544437477874438,0.15581106552619794,0.1862780866155623,0.05721873686556841,0.04610658918551264,0.08510429099255475,0.11061791850198135,0.017522686804464328,0.09294316391198258,0.153737014664828
r707.romulus25.3072g1HsbBH,2,0.7330691675569971,0.7616885538650786,0.04236904210687647,0.5962768056318689,0.6213506661152683,0.03977169393370433,0.003191691319650502,0.0804785408486344,0.1186676393046972,0.0011124464951256432,0.08287124152279851,0.12131179898617189
r716.romulus25.3072g1HsbBH,1,0.4017776988070082,0.4520880132094261,0.07770544174507031,0.27003649231091187,0.2850560900428747,0.03441682047015646,0.004366228220952829,0.07439319313009582,0.12798356356512353,0.014699381694681489,0.072989407120663,0.12221866717896024
r718.romulus25.3072g1HsbBH,1,0.7847498500848596,0.7614891938892848,0.03911771758103051,0.17623011629522528,0.20846775603433854,0.059330455287955955,0.04221397933049384,0.10154066042826526,0.12935919258585513,0.0419447008092207,0.11849274238631878,0.14180762931868382
r719.romulus25.3072g1HsbBH,1,0.5445186800715609,0.5651930843883969,0.04039615631446965,0.20871182490459206,0.23269851324890964,0.046151851419605296,0.08471616119699417,0.12555061103780532,0.1066040189483631,0.025886283885316014,0.0801398256942199,0.1304174144916369
r741.romulus25.3072g1HsbBH,1,0.5733984515286447,0.5851195997558218,0.028059977678875404,0.18534431254011266,0.21566555971157625,0.05466372156517592,0.09914301695822675,0.12054172575388583,0.10661413092587958,0.0365934948161514,0.09871979127801317,0.13138114868573214
r749.romulus25.3072g1HsbBH,1,0.7092764326128578,0.7092673404101761,0.023192019750990868,0.18513722192668824,0.21835288512315223,0.06261368241592477,0.08641104119588168,0.12360272442918502,0.10317187656199944,0.01779842259599241,0.07914438676067222,0.14090812447597315
r753.romulus25.3072g1HsbBH,1,0.692334574124779,0.6951976073824052,0.029904391126653024,0.3536989052560428,0.38231790288019896,0.048724806637305974,0.016123194029599972,0.07429347436883182,0.127913305933911,0.03348443324925332,0.09532088431783332,0.13362164496158316
r761.romulus25.3072g1HsbBH,1,0.6678014919820199,0.6736677279392187,0.027450953405964127,0.2186252265979427,0.2507783615574189,0.053715815552346995,0.08016840146275213,0.1387355976081856,0.13768736647964924,0.05530789489190992,0.12007510134985115,0.13263588710023577
r850.romulus25.3072g1HsbBH,1,0.6980813174420551,0.7069230848570128,0.021576851846903385,0.5494360936909195,0.573042905161937,0.04374185941258639,0.020546136850193387,0.05493765729813133,0.10464858818042325,0.009978973046000667,0.0701033295015941,0.12909629194231972
r852.romulus25.3072g1HsbBH,1,0.5569594301500167,0.5786048769097942,0.03993848217324122,0.29613705151534947,0.32255043623343344,0.05258091370748395,0.03362971773302087,0.08076206702156177,0.11373317700134004,0.026452413513286258,0.0828366851984119,0.12148443707948048
r886.romulus25.3072g1HsbBH,1,0.657782768781101,0.6585184035850834,0.02753171758851391,0.19543876180455116,0.22562196853174,0.05656102118303109,0.12021268864204368,0.15311995129505568,0.09619702405742316,0.0550655467499449,0.11846562746276341,0.12479169376002147
r916.romulus25.3072g1HsbBH,1,0.5555409954937741,0.5693309498241125,0.033081353486884596,0.1806686344472251,0.1986872568498709,0.04243600773397842,0.14251575488943422,0.17853197334930612,0.08833437424343951,0.028808965889699716,0.08633898571299951,0.12571480146274394
r918.romulus25.3072g1HsbBH,1,0.8230219942457176,0.8074840934543328,0.03602634789543547,0.3341205062206431,0.357413033175438,0.04116382111587897,0.011368280995028542,0.09149676917020966,0.14457764613291818,0.0560180802337434,0.09307715299053781,0.10783320059045932
r968.romulus25.3072g1HsbBH,3,0.8603039768138415,0.8498105362290045,0.03154246092132132,0.362702585583151,0.3987646033871589,0.06075365831358527,0.0029687235436946548,0.11162608597026966,0.16092124479093012,0.09506476913618547,0.12174716671107758,0.10417902554071694
r977.romulus25.3072g1HsbBH,1,0.7291193633751901,0.7203649096450264,0.029190649863650612,0.26076676769149254,0.27800135441478246,0.04291169677076504,0.012288352510876469,0.05973598089369073,0.12272809950492272,0.03062495658160684,0.07132977718654669,0.11457079517561299
rogue.cosmo25cmb.4096g5HbwK1BH,1,0.8353622728526218,0.8293850063281523,0.032659098653521165,0.5531822448898531,0.5706784929829418,0.03835743970461931,0.011828295069862176,0.08593870178939139,0.14405873905879835,0.0522634550383833,0.09884106557413382,0.11807994255375472
rogue.cosmo25cmb.4096g5HbwK1BH,2,0.8156951494894689,0.830478537742436,0.030967717885571955,0.6617586085964662,0.6865192186366983,0.04636818760194625,0.02454673351567218,0.08561618092163778,0.11634254204036769,0.023014630655082698,0.08879160857450762,0.13214657266102223
rogue.cosmo25cmb.4096g5HbwK1BH,3,0.7983714863683669,0.7752731192810368,0.050470545569016353,0.20544563205555366,0.22498798731595782,0.04332758898982768,0.03412253145530204,0.09080064489876412,0.1249568460088525,0.04668127536655832,0.11971897612402503,0.134896717600802
